parameters,fit_value,mirror,function,dipole_force,Particles,iterations,Inertia,Cognitive,Social,Runtime
"[-88.056, 90.0, 41.254, 145.81, 18.693, -45.0, 3.05, 5.0, 0.837, 0.163, 5.0, 0.0]",0.5333703143787589,-1,combine,True,50,50,0.4,1,2,49.08442949998425
"[-31.984, 90.0, 63.549, 148.624, 28.865, 39.136, 3.0, 1.914, 0.165, 0.835, 4.925, 0.0]",0.3320564153523887,-1,combine,True,50,50,0.4,1,2,47.63590369996382
"[90.0, 56.152, 15.815, 0.0, -45.0, 37.717, 3.05, 4.265, 0.163, 0.837, 5.0, 0.0]",0.45074492433980584,-1,combine,True,50,50,0.4,1,2,50.25739689997863
"[43.09, -78.903, 81.947, 320.086, 44.639, 34.622, 3.018, 5.0, 0.892, 0.108, 1.0, 0.0]",0.1751002906767952,-1,combine,True,50,50,0.4,1,2,47.59120210004039
"[-18.428, -85.637, 70.697, 329.664, 45.0, -17.943, 3.05, 5.0, 0.876, 0.124, 1.0, 0.0]",0.19220455064140857,-1,combine,True,50,50,0.4,1,2,48.999148899980355
"[-90.0, -46.395, 153.182, 360.0, 45.0, 45.0, 3.0, 1.994, 0.703, 0.297, 5.0, 0.0]",1.7685135700849934,-1,combine,True,50,50,0.4,1,2,51.517975500028115
"[90.0, 2.452, 62.699, 233.885, -45.0, 45.0, 3.0, 5.0, 0.85, 0.15, 4.241, 0.0]",0.6093251093268012,-1,combine,True,50,50,0.4,1,2,51.282918000011705
"[-34.612, -69.464, 151.67, 215.956, -45.0, -18.773, 3.0, 5.0, 0.323, 0.677, 5.0, 0.0]",0.799900308158549,-1,combine,True,50,50,0.4,1,2,49.020978799962904
"[-90.0, -46.577, 28.896, 189.256, 45.0, -22.938, 3.034, 3.349, 0.118, 0.882, 5.0, 0.0]",0.28863235785108676,-1,combine,True,50,50,0.4,1,2,47.05606069997884
"[-62.889, 23.259, 35.161, 134.941, 3.183, -5.446, 3.05, 5.0, 0.673, 0.327, 5.0, 0.0]",0.8569093312878111,-1,combine,True,50,50,0.4,1,2,49.37883320002584
"[2.961, 21.273, 109.722, 30.669, 26.711, -5.847, 3.0, 4.991, 0.726, 0.274, 5.0, 0.0]",1.1564758438828402,-1,combine,True,50,50,0.4,1,2,50.61596590001136
"[-79.441, -52.24, 39.784, 0.0, 28.142, -40.093, 3.05, 5.0, 0.838, 0.162, 4.082, 0.0]",0.426392994841588,-1,combine,True,50,50,0.4,1,2,50.068894600030035
"[90.0, -53.532, 16.17, 109.688, -45.0, 37.657, 3.0, 4.229, 0.161, 0.839, 5.0, 0.0]",0.4489792920479312,-1,combine,True,50,50,0.4,1,2,50.47318650002126
"[28.556, 83.277, 91.421, 152.305, -27.197, 45.0, 3.01, 5.0, 0.872, 0.128, 2.846, 0.0]",0.14909374537132192,-1,combine,True,50,50,0.4,1,2,46.686584200011566
"[5.708, 90.0, 132.323, 146.777, -45.0, 35.16, 3.05, 5.0, 0.855, 0.145, 5.0, 0.0]",0.24395594078366734,-1,combine,True,50,50,0.4,1,2,52.2682560000103
"[-90.0, -44.557, 85.715, 11.669, 44.923, 40.085, 3.0, 5.0, 0.356, 0.644, 5.0, 0.0]",1.0893160160530213,-1,combine,True,50,50,0.4,1,2,48.356401500001084
"[54.484, 90.0, 113.915, 146.549, -26.134, 45.0, 3.0, 5.0, 0.875, 0.125, 3.184, 0.0]",0.2801178429597475,-1,combine,True,50,50,0.4,1,2,52.010827300022356
"[-83.68, 1.013, 46.556, 55.44, 16.322, -45.0, 3.018, 5.0, 1.0, 0.0, 2.646, 0.0]",0.6564023617983398,-1,combine,True,50,50,0.4,1,2,44.998642300022766
"[-55.904, 57.878, 30.41, 188.039, 14.946, -1.954, 3.003, 5.0, 0.621, 0.379, 5.0, 0.0]",0.5398063655840564,-1,combine,True,50,50,0.4,1,2,48.8000694999937
"[-56.411, -62.094, 26.822, 80.039, 14.967, 32.666, 3.035, 5.0, 0.383, 0.617, 5.0, 0.0]",0.6808944134725715,-1,combine,True,50,50,0.4,1,2,49.391475199954584
"[-53.34, 90.0, 167.744, 145.37, -45.0, -45.0, 3.05, 5.0, 0.662, 0.338, 1.022, 0.0]",1.3576209081545212,-1,combine,True,50,50,0.4,1,2,48.91869580000639
"[-17.638, 90.0, 108.842, 146.772, -45.0, -45.0, 3.0, 1.626, 0.892, 0.108, 1.0, 0.0]",0.5205326439229825,-1,combine,True,50,50,0.4,1,2,45.19416509999428
"[-72.827, 47.937, 51.282, 114.878, -43.658, -45.0, 3.05, 1.0, 0.911, 0.089, 1.0, 0.0]",1.0183648278214013,-1,combine,True,50,50,0.4,1,2,45.12091940001119
"[-37.373, -37.262, 78.306, 0.0, 34.024, -30.301, 3.05, 4.576, 0.867, 0.133, 2.068, 0.0]",0.1903466920712334,-1,combine,True,50,50,0.4,1,2,51.821986499999184
"[90.0, 90.0, 133.51, 145.551, 14.287, 45.0, 3.0, 5.0, 0.911, 0.089, 1.0, 0.0]",0.59209706943789,-1,combine,True,50,50,0.4,1,2,45.255155300023034
"[-90.0, -55.443, 137.469, 0.0, -18.95, -45.0, 3.0, 5.0, 0.847, 0.153, 4.217, 0.0]",0.5429410257691315,-1,combine,True,50,50,0.4,1,2,48.32718369999202
"[32.838, -90.0, 123.581, 326.271, 45.0, 16.721, 3.0, 4.167, 1.0, 0.0, 4.997, 0.0]",0.6494636465072536,-1,combine,True,50,50,0.4,1,2,44.961978400009684
"[-18.703, -48.379, 105.139, 360.0, 24.507, -37.741, 3.0, 5.0, 0.846, 0.154, 3.532, 0.0]",0.23037772177315394,-1,combine,True,50,50,0.4,1,2,53.20464740000898
"[90.0, -0.402, 72.064, 236.721, -36.274, 45.0, 3.0, 5.0, 0.849, 0.151, 4.204, 0.0]",0.592120592847724,-1,combine,True,50,50,0.4,1,2,45.99059030000353
"[-34.326, -29.098, 152.512, 105.86, -9.997, 25.092, 3.044, 4.974, 0.181, 0.819, 3.909, 0.0]",0.7802549832292908,-1,combine,True,50,50,0.4,1,2,45.186186900013126
"[-90.0, -21.892, 70.378, 34.487, 37.751, -44.745, 3.043, 5.0, 0.849, 0.151, 4.137, 0.0]",0.591537966821256,-1,combine,True,50,50,0.4,1,2,48.07277820003219
"[90.0, 90.0, 163.843, 326.153, 45.0, 37.7, 3.0, 4.238, 0.162, 0.838, 5.0, 0.0]",0.44897370366872213,-1,combine,True,50,50,0.4,1,2,51.822056200006045
"[52.942, 90.0, 90.116, 146.137, -45.0, 35.708, 3.0, 4.479, 0.86, 0.14, 3.293, 0.0]",0.20702452423770656,-1,combine,True,50,50,0.4,1,2,49.34143390000099
"[90.0, 90.0, 64.271, 145.717, -45.0, 45.0, 3.05, 5.0, 0.919, 0.081, 1.0, 0.0]",0.6572021631379403,-1,combine,True,50,50,0.4,1,2,51.272323600016534
"[-90.0, -56.433, 62.52, 0.0, 45.0, -45.0, 3.05, 5.0, 0.846, 0.154, 5.0, 0.0]",0.6051224718598995,-1,combine,True,50,50,0.4,1,2,53.91192240000237
"[39.472, 90.0, 124.464, 146.589, 40.839, -36.089, 3.02, 5.0, 0.283, 0.717, 5.0, 0.0]",0.3311349181485171,-1,combine,True,50,50,0.4,1,2,46.18649329995969
"[90.0, -90.0, 30.432, 360.0, -29.404, 19.869, 3.05, 5.0, 0.773, 0.227, 5.0, 0.0]",1.0881167126128826,1,combine,True,50,50,0.4,1,2,52.540661600010935
"[-90.0, -90.0, 115.325, 318.975, -40.695, -45.0, 3.0, 5.0, 0.711, 0.289, 4.817, 0.0]",1.1766181242365201,1,combine,True,50,50,0.4,1,2,53.619742800015956
"[90.0, -35.005, 26.904, 261.15, 29.424, -36.065, 3.008, 5.0, 0.746, 0.254, 5.0, 0.0]",1.6122663386856475,1,combine,True,50,50,0.4,1,2,45.306543899991084
"[-5.77, -42.174, 43.148, 336.682, 45.0, -3.258, 3.0, 5.0, 0.721, 0.279, 5.0, 0.0]",0.8019658285870016,1,combine,True,50,50,0.4,1,2,51.19126570003573
"[90.0, -90.0, 29.739, 360.0, -25.505, 17.614, 3.016, 5.0, 0.834, 0.166, 1.0, 0.0]",1.4125432634611008,1,combine,True,50,50,0.4,1,2,48.05937899998389
"[-67.479, -39.221, 38.687, 0.0, 31.543, -45.0, 3.05, 5.0, 0.758, 0.242, 5.0, 0.0]",1.0295648890650206,1,combine,True,50,50,0.4,1,2,50.41458290000446
"[90.0, 4.048, 119.543, 225.661, 45.0, 45.0, 3.05, 5.0, 0.741, 0.259, 5.0, 0.0]",1.2321232905021888,1,combine,True,50,50,0.4,1,2,49.708615400013514
"[-77.543, -3.364, 41.618, 158.961, 13.356, 31.943, 3.0, 5.0, 0.73, 0.27, 5.0, 0.0]",0.9744705369659385,1,combine,True,50,50,0.4,1,2,48.29084420000436
"[72.736, -13.968, 40.066, 0.842, -15.314, -34.016, 3.05, 5.0, 0.739, 0.261, 5.0, 0.0]",1.0151049618422803,1,combine,True,50,50,0.4,1,2,49.49077929998748
"[3.015, 90.0, 42.119, 173.572, -27.029, -23.523, 3.05, 5.0, 0.677, 0.323, 5.0, 0.0]",0.7019509595618298,1,combine,True,50,50,0.4,1,2,49.10610720003024
"[-63.123, -25.145, 65.864, 6.047, 45.0, -45.0, 3.0, 5.0, 0.692, 0.308, 5.0, 0.0]",0.6672342070235997,1,combine,True,50,50,0.4,1,2,47.41637869999977
"[-66.307, -51.854, 28.595, 21.164, -45.0, 42.376, 3.05, 3.218, 0.695, 0.305, 5.0, 0.0]",1.3235336193214062,1,combine,True,50,50,0.4,1,2,49.68326830002479
"[3.349, -3.768, 59.838, 347.34, 13.203, -19.489, 3.05, 5.0, 0.66, 0.34, 5.0, 0.0]",0.5782001465289462,1,combine,True,50,50,0.4,1,2,50.419421200000215
"[90.0, 14.016, 13.714, 286.163, 40.131, 15.001, 3.05, 1.548, 0.0, 1.0, 2.113, 0.0]",1.4813939102122609,1,combine,True,50,50,0.4,1,2,49.81248459999915
"[-90.0, -31.962, 149.527, 58.261, -29.411, -19.736, 3.05, 5.0, 0.773, 0.227, 5.0, 0.0]",1.0879500619288565,1,combine,True,50,50,0.4,1,2,50.38714599999366
"[-90.0, 67.27, 148.468, 0.117, 6.853, 45.0, 3.05, 5.0, 0.633, 0.367, 5.0, 0.0]",1.445653709442487,1,combine,True,50,50,0.4,1,2,52.96594950003782
"[-19.169, -39.238, 57.431, 293.126, 44.709, 28.124, 3.0, 3.745, 0.735, 0.265, 5.0, 0.0]",0.8988854986811299,1,combine,True,50,50,0.4,1,2,49.14812949998304
"[-15.839, 57.325, 141.182, 163.036, -45.0, 45.0, 3.05, 5.0, 0.733, 0.267, 5.0, 0.0]",0.9117213253642137,1,combine,True,50,50,0.4,1,2,52.21218879998196
"[-42.559, 5.663, 168.929, 44.936, -10.268, -22.632, 3.0, 2.733, 0.311, 0.689, 4.998, 0.0]",1.5727052191120907,1,combine,True,50,50,0.4,1,2,46.015111799992155
"[-90.0, -24.613, 20.501, 0.0, -28.324, 16.169, 3.0, 5.0, 0.73, 0.27, 5.0, 0.0]",1.413802291010387,1,combine,True,50,50,0.4,1,2,49.70823180000298
"[-90.0, 90.0, 69.411, 137.157, 40.677, -45.0, 3.0, 4.139, 0.694, 0.306, 5.0, 0.0]",1.1833095950911612,1,combine,True,50,50,0.4,1,2,52.898485100013204
"[66.245, 72.799, 60.966, 177.883, -45.0, 20.299, 3.0, 5.0, 0.746, 0.254, 5.0, 0.0]",0.9449377060417249,1,combine,True,50,50,0.4,1,2,50.57530769996811
"[-90.0, -48.975, 115.326, 360.0, -40.695, -45.0, 3.0, 5.0, 0.711, 0.289, 4.816, 0.0]",1.1766182245301304,1,combine,True,50,50,0.4,1,2,53.79077520000283
"[-69.05, -90.0, 147.48, 54.634, -28.181, 6.195, 3.029, 5.0, 0.824, 0.176, 1.0, 0.0]",1.351444879496733,1,combine,True,50,50,0.4,1,2,49.17111160000786
"[25.95, -27.19, 38.275, 360.0, 10.723, -18.786, 3.0, 5.0, 0.645, 0.355, 4.999, 0.0]",0.543756590842623,1,combine,True,50,50,0.4,1,2,50.03623669996159
"[90.0, 90.0, 24.412, 360.0, 15.158, 45.0, 3.0, 3.037, 0.752, 0.248, 5.0, 0.0]",2.1982381942699,1,combine,True,50,50,0.4,1,2,52.3875740999938
"[90.0, -90.0, 55.424, 14.149, -45.0, 8.797, 3.05, 5.0, 0.769, 0.231, 5.0, 0.0]",1.1479277619539037,1,combine,True,50,50,0.4,1,2,51.47102759999689
"[-90.0, 30.496, 66.616, 204.885, 36.779, 45.0, 3.05, 5.0, 0.731, 0.269, 3.845, 0.0]",1.293273801887608,1,combine,True,50,50,0.4,1,2,50.24034550000215
"[-90.0, 36.589, 64.662, 85.57, 40.706, -45.0, 3.0, 5.0, 0.709, 0.291, 5.0, 0.0]",1.1770366728780037,1,combine,True,50,50,0.4,1,2,49.83292980003171
"[-19.221, -22.737, 150.617, 93.292, -2.544, 10.146, 3.044, 4.488, 0.094, 0.906, 1.762, 0.0]",1.62873872685964,1,combine,True,50,50,0.4,1,2,47.67464139999356
"[84.116, 36.458, 109.988, 317.854, 45.0, -45.0, 3.0, 4.299, 0.772, 0.228, 2.839, 0.0]",1.4429342334687232,1,combine,True,50,50,0.4,1,2,49.542203399993014
"[-90.0, -32.873, 148.467, 259.975, 6.854, 45.0, 3.05, 5.0, 0.633, 0.367, 5.0, 0.0]",1.445653733131166,1,combine,True,50,50,0.4,1,2,49.604981799959205
"[24.292, 18.955, 48.92, 115.691, -45.0, -11.613, 3.0, 5.0, 0.746, 0.254, 3.994, 0.0]",0.9878754065627655,1,combine,True,50,50,0.4,1,2,50.950342700001784
"[-90.0, -20.761, 58.74, 345.55, -45.0, 8.19, 3.05, 5.0, 0.742, 0.258, 5.0, 0.0]",1.7684632763996024,1,combine,True,50,50,0.4,1,2,48.20844640000723
"[67.494, -90.0, 16.601, 230.562, -30.623, -19.067, 3.0, 5.0, 0.692, 0.308, 5.0, 0.0]",1.6411471622955915,1,combine,True,50,50,0.4,1,2,50.245486800034996
"[63.741, -90.0, 115.696, 348.717, 45.0, 15.552, 3.0, 5.0, 0.746, 0.254, 5.0, 0.0]",0.9925933116829295,1,combine,True,50,50,0.4,1,2,48.69185419997666
"[62.881, 85.433, 66.242, 183.371, -45.0, 2.983, 3.05, 5.0, 0.822, 0.178, 1.0, 0.0]",1.264789654563965,1,combine,True,50,50,0.4,1,2,47.60722490004264
"[-24.862, 90.0, 19.973, 360.0, 45.0, 10.231, 3.0, 5.0, 0.701, 0.299, 5.0, 0.0]",1.7291473100952497,1,combine,True,50,50,0.4,1,2,46.840583299985155
"[90.0, 36.329, 31.023, 233.653, -29.194, 20.028, 3.0, 5.0, 0.771, 0.229, 5.0, 0.0]",1.0932241331549954,1,combine,True,50,50,0.4,1,2,51.503306700033136
"[46.306, 84.095, 140.927, 31.467, -45.0, 12.448, 3.05, 5.0, 0.704, 0.296, 5.0, 0.0]",1.1763702979720159,1,combine,True,50,50,0.4,1,2,49.96838040003786
"[-5.92, -90.0, 64.294, 360.0, 19.274, 39.956, 3.0, 5.0, 0.673, 0.327, 5.0, 0.0]",0.633345238687397,1,combine,True,50,50,0.4,1,2,53.91277100000298
"[90.0, -18.162, 129.591, 0.0, 15.665, -32.828, 3.05, 5.0, 0.723, 0.277, 4.448, 0.0]",1.1257552732932583,1,combine,True,50,50,0.4,1,2,52.2527187000378
"[90.0, 90.0, 24.928, 0.0, 10.768, -45.0, 3.05, 5.0, 0.681, 0.319, 5.0, 0.0]",1.8610117851076704,1,combine,True,50,50,0.4,1,2,51.02114010002697
"[-55.228, -79.615, 72.237, 263.503, -30.078, -35.481, 3.05, 5.0, 0.655, 0.345, 5.0, 0.0]",1.1755381879392697,1,combine,True,50,50,0.4,1,2,51.668845499982126
"[-58.123, -70.927, 42.46, 360.0, -45.0, 42.566, 3.05, 5.0, 0.76, 0.24, 1.0, 0.0]",1.7048479803616203,1,combine,True,50,50,0.4,1,2,49.48018809995847
"[-90.0, 90.0, 70.959, 239.226, 32.709, 25.136, 3.05, 5.0, 0.73, 0.27, 3.713, 0.0]",1.1303171417637423,1,combine,True,50,50,0.4,1,2,53.87470200000098
"[70.231, 86.759, 45.97, 234.427, -10.34, -22.306, 3.0, 5.0, 0.726, 0.274, 5.0, 0.0]",0.9706468254799235,1,combine,True,50,50,0.4,1,2,50.39497839997057
"[1.908, 90.0, 35.076, 128.768, 34.351, 27.474, 3.0, 5.0, 0.651, 0.349, 5.0, 0.0]",0.8553822032970402,1,combine,True,50,50,0.4,1,2,52.65178499999456
"[-86.262, -79.281, 31.905, 6.182, 29.594, -20.26, 3.0, 5.0, 0.769, 0.231, 5.0, 0.0]",1.0658678674340096,1,combine,True,50,50,0.4,1,2,50.29492840002058
"[-73.458, -90.0, 161.146, 313.616, 45.0, -45.0, 3.04, 4.995, 0.591, 0.409, 4.999, 0.0]",0.9304255755431149,1,combine,True,50,50,0.4,1,2,49.21742149995407
